at_bfguid,prop_bfguid,prop_name,templateguid,val_bfguid
f7ee81b0-308b-4966-9e8b-47896997f704,0798f049-d5ba-465c-aef4-dd718e8fc09e,WettelijkRegime,06aa75dd-b758-4fee-841a-9e7ee1c519ae,9ce46569-b645-4379-b0b6-abdf73e7f8bd
f8e55ddb-1c20-49c5-b6dc-fd1eadc64568,c183e04f-861a-4b59-a178-3dc0b4a298b6,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,2127181e-ea7b-4cea-b63e-55feaa02c3fb
f8e55ddb-1c20-49c5-b6dc-fd1eadc64568,d786a59e-e1e8-4511-aee4-7311018d6302,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,0af962f3-3cea-429b-8069-cf1ccacf67b5
f8e55ddb-1c20-49c5-b6dc-fd1eadc64568,9ddfb58d-0ebc-4054-bc40-3b3399699a80,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,704f6a13-9c98-48ad-a7e8-37df7c9da9a3
f8e55ddb-1c20-49c5-b6dc-fd1eadc64568,bafee95b-5c2f-4b27-ae31-101bdab7d49d,LaatsteInspectieDatum,765b3c0b-3939-4838-8193-8843fff86d62,54b1eb85-6c0f-4eef-b06a-976578428644
f8e55ddb-1c20-49c5-b6dc-fd1eadc64568,bb12f1f4-0f58-4891-bdb6-fd605663c12b,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,bba0e6ee-99c9-46ff-a000-6f435269b793
f8e55ddb-1c20-49c5-b6dc-fd1eadc64568,81fa02fc-1e8f-4506-9a0d-8af70d7717be,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,f9c0e58c-70f7-403a-a0a3-5410ad19fad2
fb3d882e-4919-468e-9f5b-ecb6354a2369,d476e828-16a4-4686-b2e6-6dff970141e2,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,36f64552-5785-4ade-922d-00bae7fb6b59
fb3d882e-4919-468e-9f5b-ecb6354a2369,add16020-42b2-4d7e-aa6f-acf38253f3d4,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,68d217e0-a4f3-4128-9b46-55224488ca2e
fb3d882e-4919-468e-9f5b-ecb6354a2369,e59ac177-4227-4797-9f9e-0e4db43994aa,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,c5686fc5-44e3-4bb7-8183-b77f11086a9c
fb3d882e-4919-468e-9f5b-ecb6354a2369,1ad6231c-7bbd-4700-9bd9-3c86050ff6ec,LaatsteInspectieDatum,765b3c0b-3939-4838-8193-8843fff86d62,88928b37-7051-4e14-b9bb-b552271faa20
fb3d882e-4919-468e-9f5b-ecb6354a2369,b329f8b7-b7b5-40f5-a68f-89c76c7805a0,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,65c6e206-8852-4911-bfe3-3e5710922a2e
fb3d882e-4919-468e-9f5b-ecb6354a2369,87b494a7-2315-48f2-8938-6171bc6cca8f,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,934585c5-5462-46fe-a72a-b4d8d4ef9d30
fcf243ec-cc90-4f66-a6e2-4634a32e0afe,48cb0b80-98e3-4928-bf2e-3f91d2cc6fcf,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,493d1f9f-ea81-4e03-bf0b-2ffb5c9f7999
fcf243ec-cc90-4f66-a6e2-4634a32e0afe,55b683a0-e040-4b7d-80c4-c1d3e71454da,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,11836ffb-255e-4326-9bd2-0e99f6c05255
fcf243ec-cc90-4f66-a6e2-4634a32e0afe,1248ce60-0c25-4851-b7a4-7527f7481d16,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,90c84d5a-f502-4c01-9612-7174c123e74c
fcf243ec-cc90-4f66-a6e2-4634a32e0afe,a15ebc13-3869-4657-a047-cec4f2e7cb71,Risicogroep,594ff5d4-d909-4c2a-ba1d-b0c1623c021e,5be2a80b-60d6-47f8-ba7b-f62a8f0a478c
fcf243ec-cc90-4f66-a6e2-4634a32e0afe,d0a4d2e2-085f-42b9-8d84-a92a32a67e92,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,b9b8612d-d87c-454a-a834-e038bf817814
fcf243ec-cc90-4f66-a6e2-4634a32e0afe,2fd5d509-a828-4348-a7b6-dafc2d1ec931,TemperatuurKoud,6cb0e0b5-9b85-473d-94d4-9dad6bdbcc7e,4fd1a232-e959-4912-8832-b3d1fc1fc771
fcf243ec-cc90-4f66-a6e2-4634a32e0afe,a3eca6b2-048a-4f25-a386-452c9bb81f3c,TemperatuurWarm,756acf4e-8203-4005-b326-1c588338b6df,ccd3494e-4dad-4199-aa64-211666d59bea
fcf243ec-cc90-4f66-a6e2-4634a32e0afe,2ad3fcc4-d09e-4703-99ac-f1f7809a20be,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,52d6891f-07f1-4936-8be2-795d6a1c5f3c
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,4dd5f190-c699-4d5e-b0d6-a993a3f5d5cd,Brandweerlift,1cbc17ac-ff3a-49ba-9064-efa9d40aff26,c258f1d5-6a35-4c9a-b753-011ff16d53d1
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,d9fcce85-ae3c-44b5-b759-71661abcfbca,Brandweerschakelaar,e48f594e-a680-42fc-ba1a-ea2bb0ac60f0,07c3d8cf-ab90-4921-b152-777c4ecaa627
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,751b714b-35e8-420c-8091-a3a14a8b2ee5,Brandwerendheid,4ab5e3c6-1846-4e73-9233-8c23087731d3,abc3b3b7-ff13-48a6-92f1-3438476e468c
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,918ebdc0-9be2-466e-8225-727ea854b87d,CabineBreedte,f287f954-94d8-485a-96a2-9ce0b8b62e95,493bd9a6-6298-4a5e-a01b-3f25af07cc7d
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,7864be96-b035-498f-ba6e-6aaf83c63e91,CabineLengte,5fbde8cb-4a4a-42e5-ac88-81ae514613aa,a5443d4b-416e-469c-9b40-e8922c78b69f
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,a388be74-cbf7-4b8f-a82f-983cad7af3e8,Cluster,df924529-32dc-44d9-8311-ff39d2ce89e0,40872b96-ac20-4e90-9c4b-cea20537f587
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,0ff8759f-1088-48e8-be65-51ab19a64f5f,ComplianceStatus,5f1eed38-eab7-4f29-8abb-08900852ed25,664a9d5c-2fb1-48ea-9cf4-a1397bc3fd32
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,678aa6d1-53ff-4bac-b5b5-8ab7665a44fb,DagenTotDeadline,4f203526-4f95-45c4-bbd7-9aa4cfde09d5,bd0349d1-9d6b-46d7-a26f-b0b1decebbea
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,2710d380-ea1e-4fdd-9e2b-5146010a3f01,FunctiebehoudKabel,cb653b86-b4a7-41c9-a17a-7ddf3e986f38,ea1acbbf-92b6-443e-b273-466b5e0438f7
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,c5836c46-a3d7-49bc-8c66-82fd5bfef8d4,Intercom,1ca59991-ad78-4004-92bc-bd23590fd12d,81f3199a-7e9f-466a-919a-9bef50071325
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,893ca3a1-9b80-4610-a42d-e5b7acbd9d4c,Subtype,b0ef9956-17f2-4d7f-bff2-ba26a8952c7c,f380b8c8-27dd-4cc6-82f8-2989643d08ee
fcfbbcb2-f774-4c3e-9b95-0eabee71f339,2bad8bd7-392a-4d06-a72a-afc388bfec8a,VolgendeKeuring,9675199f-99ba-40be-b835-78585cd5503e,8cb91343-4e52-4d4b-aece-b088d14ef334
