from_bfguid,rel_type,to_bfguid
9efbb9e9-2f23-43f1-9ca4-c069adf08422,HAS_COST,77aeedf9-45ce-4c32-9c7c-de4172811c2f
9efbb9e9-2f23-43f1-9ca4-c069adf08422,HAS_COST,dd8587c9-9381-4867-80aa-342c67d7c178
9efbb9e9-2f23-43f1-9ca4-c069adf08422,HAS_COST,651a651c-8616-429b-a733-2fe1c87ace13
9efbb9e9-2f23-43f1-9ca4-c069adf08422,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
9efbb9e9-2f23-43f1-9ca4-c069adf08422,HAS_PROPERTY,c968e651-fb33-476f-8107-882baddcf9a9
9efbb9e9-2f23-43f1-9ca4-c069adf08422,HAS_PROPERTY,bb6151cd-7daa-43a6-a759-7b503c3b7389
9efbb9e9-2f23-43f1-9ca4-c069adf08422,HAS_PROPERTY,f3ecf0f5-5e47-4ad5-8ac6-315374f62e76
9f3a973a-7c92-49d7-96dc-12415d4c2e66,HAS_VALUE,032ab5cd-d360-486e-affc-6b4d47dd7fc7
9f61479f-6665-4c39-8d58-2b926a85c030,HAS_VALUE,b6511f5f-8347-47c3-8b85-fd58773bcb93
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_COST,e23b4072-ca1b-45d6-94eb-0512236ccc60
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_COST,d132b2c3-cf9f-4cc4-9e7a-07022128a9b1
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_COST,b31e5712-78e6-4a5c-9e85-38c0d35c63ee
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_COST,9a1b0506-922c-43b3-9861-a0aafaa6db5e
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_COST,7080c0ce-7890-4324-8a0e-1e25086536a6
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_COST,1fd827ba-8ccf-4f89-b462-6bd7ca3639d1
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_PROPERTY,f81d5cf0-5921-4a37-8661-a893fac1421e
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_PROPERTY,47465c5a-90cc-4679-a095-6c85a0ad61ac
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_PROPERTY,fec7425b-9d42-4fb8-8c2b-32872f0b13ad
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_PROPERTY,4501a3e0-a8a1-4ffb-83bf-82108fc2f065
9f885716-50a9-48f7-ae89-1a61e2a074b8,HAS_PROPERTY,6d4d29d9-aded-4e2a-b6d4-6124e8818276
a0012c85-2ad3-4dda-b76b-877aed2f218e,HAS_VALUE,d8f4e8c5-0fb1-48fe-aedb-9bbe947500d3
a06e0112-fc52-4db8-a77a-b988d76e8899,HAS_ASSETTEMPLATE,4535f188-a14c-4bc7-8d44-56a20fb35637
a0b08ace-3c1e-41ed-b8a1-f3515dcefa47,HAS_VALUE,f00d0716-2d7e-4872-bfe1-318b4c92155b
a0d02e0a-6aff-4bf4-82b5-5b772564e915,HAS_COMPLIANCE,5391cc55-614b-4501-a55e-9ed8d56e8a83
a0d02e0a-6aff-4bf4-82b5-5b772564e915,HAS_COST,fa2674b9-0177-4c53-8b14-a90080e8d7c8
a0d02e0a-6aff-4bf4-82b5-5b772564e915,HAS_COST,e25d3287-dc84-47ea-9658-8ce32bc96efe
a0d02e0a-6aff-4bf4-82b5-5b772564e915,HAS_COST,770231d6-6089-4f17-955b-b31ddcf25164
a0d02e0a-6aff-4bf4-82b5-5b772564e915,HAS_COST,a7d6f891-4de0-4757-ba34-f92e7f95d3f3
a0d02e0a-6aff-4bf4-82b5-5b772564e915,HAS_COST,4f295580-6afb-4fa7-86f5-03a0ce1bfc4a
a0d02e0a-6aff-4bf4-82b5-5b772564e915,HAS_COST,65bc7f4d-80ad-4b40-b53c-e634f10cdabf
a0d02e0a-6aff-4bf4-82b5-5b772564e915,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
a0d02e0a-6aff-4bf4-82b5-5b772564e915,HAS_PROPERTY,92a56db4-7836-418c-95ce-af394205d4ce
a0d02e0a-6aff-4bf4-82b5-5b772564e915,HAS_PROPERTY,6ee1bf0a-b764-450d-a866-b0e5887d2ed7
a0e0252e-198a-42d0-9e9e-33dcb8bdec26,HAS_VALUE,621cc4cc-59ce-4593-a89a-c6abfcf4c0ce
a11c7b14-07d9-41b8-bc22-dd07dcb1b968,HAS_VALUE,debb61f2-4f34-435a-8ae5-98b2b1bb3e48
a1260c33-620b-4920-954f-52274fb70f4e,HAS_VALUE,b30e8d8b-5f6e-456c-a91b-8d9c5422c6ac
a1f0e987-78d9-4483-a4ee-d5e3a3a74ebf,HAS_VALUE,d4a0d27d-020c-47ae-807d-ca6753641225
a233a401-284f-4a01-95fc-05d7494b337b,HAS_VALUE,7809462f-7211-497b-8948-52159153d4c7
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_COMPLIANCE,7afe4ecf-ce23-4d95-b184-a37332e5de34
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_COMPLIANCE,728b23ea-97dc-496d-bf0e-c6f72d1e9121
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_COMPLIANCE,c1e8cd64-857b-4a33-85b5-dff3c90689d9
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_COST,8b0cbfc7-ccd8-486a-8dbd-cd7944bcd4c1
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_COST,489f1724-2aba-448d-a8c7-4b885457736d
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_COST,4825822a-f222-47ad-af18-b8cb94c0e85f
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_COST,c4b60417-b93c-4186-8daa-cf641917113c
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_COST,f083f11d-c435-41cb-9781-bd86bc3e29bc
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_COST,c2567b03-0784-4ff9-ac0f-46404cb1e7bd
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_PROPERTY,254c697a-bb78-4f13-bb3a-185ef248d555
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_PROPERTY,24a1fbf1-f4e2-4ece-97cc-630bc7832529
a2da264c-7084-4e3e-9fa9-6c7648d43ef9,HAS_PROPERTY,3e4cc408-b628-42f8-b2e2-60a6e5100492
a2ecdbef-c059-447f-98ef-3aa11f3b1ee0,HAS_VALUE,98da1d9a-03f1-454d-8588-10c804a85e7f
a33b4b3a-bb71-4179-a2fb-e501015d1f31,HAS_VALUE,259ff662-6f59-4ac2-848e-138c86182dc5
a3ba3c75-f37a-47e9-a384-ee665462fd71,HAS_VALUE,d84e9962-4cc1-4f3c-aba7-8830405caedb
a3f41de8-e1b6-4d14-a3bf-bc7eff41d4a7,HAS_VALUE,9b6ed670-04f3-4322-a7f5-320159a86183
a3f760f2-1fb0-4061-adc4-10e75ed3311b,HAS_VALUE,c82d60d2-2ca8-43bd-ac27-6a8fe216bf95
a446dd7c-8bd6-4838-bad5-1b937dda3752,HAS_VALUE,24d4dc48-96ac-4c76-b245-e6ca705e6f41
a46f832a-5896-4063-ad94-78ded64a5f2d,HAS_VALUE,94b9816e-ab17-482d-8e02-05a9c39be3e7
a47ab217-9c18-4d66-8408-bd6e34ef7120,HAS_VALUE,519ef3cd-f214-49ce-9731-b0a652a39cf0
a4adacf2-3060-49db-a8b6-3007d2abe415,HAS_VALUE,9ad8fe48-3122-4ca8-8815-e0573c497ff1
a502306c-1d2e-4ae0-879f-03b9dd36a870,HAS_ASSETTEMPLATE,77db6ef8-d07a-4990-b3e9-34fea4ec658c
a509e338-5f15-42dc-8b28-d6cb9ed46924,HAS_MODELSET,86ffbcf5-0a3f-4a14-b3f0-879692efad70
a517dbdd-cbd3-4f48-9838-5ecf52254105,HAS_FILTER,38d93a29-d5a1-43cf-ae40-63b810bfeabc
a51cddd6-70b7-4260-b63e-41aa1682619b,HAS_PROPERTYSET,f5cab92c-634f-411e-8d05-ffc1564b9842
a51cddd6-70b7-4260-b63e-41aa1682619b,HAS_PROPERTYSET,e97dc440-c487-4593-9be1-730f0d760f15
a55cb907-d773-41fb-ac9e-2a4b95411527,HAS_VALUE,ddaf415d-7ca1-4403-8b56-fd64b242c02f
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_COMPLIANCE,1009852b-e25d-45f7-a7b6-9119bf5ac0bf
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_COMPLIANCE,85879dda-43ef-4dbd-a13f-3d0b8bbb5453
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_COMPLIANCE,a73a24cd-c559-4916-9806-d53c0ecbc9aa
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_COST,ea14724a-4de8-49e0-b931-2049c059a60d
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_COST,a2bba429-d32c-4c25-9a68-1c9b97af61f8
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_COST,e9204f75-ff05-44de-b4ba-2bffde903555
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_COST,9dfa7379-9c4d-4a01-8aa2-9a3ab20177fc
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_COST,03a525f7-813b-47ba-b06d-05bf0fd73bb0
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_COST,138b698f-f282-4946-9e52-84e41fc222ad
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_PROPERTY,b3900622-2b47-4a5e-b5db-105e2406afc7
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_PROPERTY,7f331d32-e59a-48f5-8c8b-653887308c46
a56b3d25-ba18-4642-a49a-a3e23ddd413f,HAS_PROPERTY,9c3b12b0-77b1-4ec7-99ae-2b2936604a7b
a573e2d7-c539-4759-9fbb-ff570d987017,HAS_VALUE,082a5e6f-9694-45b8-b77c-81dd28e65df8
a589b63d-8208-44e0-beb4-d73972570638,HAS_CLASSIFICATION,leja-schema-nested-classificationsetset
a589b63d-8208-44e0-beb4-d73972570638,HAS_CLASSIFICATIONSETTEMPLATE,91072bab-0fa1-4d04-ab8b-d194beb84c5f
a59f77c4-faef-4ddd-bedc-9c36c59ea7ae,HAS_ASSETTEMPLATE,060bdb56-43a3-4bcf-942d-60bd51c0d44f
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COMPLIANCE,6d13fbb3-d8c6-4c4f-8c91-3c51563cc3b4
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COMPLIANCE,f1735b1e-1d73-4329-86cd-b47d6fc03b43
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COMPLIANCE,cfc8789a-9a4a-4ebd-930a-d8bcaf036b27
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COMPLIANCE,f8f9774e-9b49-4bb9-85de-fc6b49f7dc66
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COMPLIANCE,837e2da6-4585-41d9-964a-a26aa251fc8f
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COST,b9bfe6bd-4bbf-45d2-8daf-2c9654111e90
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COST,db35e4ed-75ee-4594-b61a-e6804fd9b120
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COST,df796abf-91ec-4944-99f9-3f388e864d0f
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COST,b5053bf1-0032-4c76-b134-cbd49606c280
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COST,6f332464-002f-428f-b899-7d20d6fdd634
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_COST,dcc6510f-8db7-44ec-976d-c9766f76251a
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_PROPERTY,f0b60b22-2336-4373-b4a5-1a53a9978668
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_PROPERTY,7bf505ec-e1c6-4b7f-9bf7-56921332acb5
a5dc6009-7550-4f3d-bbba-7837d38b2807,HAS_PROPERTY,08d7f7d2-b7b8-45d4-a049-f3c4dab0d049
a5f84343-d719-4682-b5e0-a3509c478349,HAS_VALUE,4d448924-ed4b-484b-95f7-cfe0457a3eca
a62d5767-097f-4f0b-830f-941df2115d4f,HAS_VALUE,af2c96f4-1521-4ea5-ac99-abd4999eaed7
a652b571-9ea7-4c3c-8d64-43a29d67d295,HAS_VALUE,b5ba5473-577f-424e-9c50-a167fa94345a
a6542373-fc97-4a62-8456-4bedfafe3be2,HAS_VALUE,96d2603f-3393-4888-b07c-568d90c7486d
a66e890c-238d-483e-9b44-07c09d510a07,HAS_VALUE,81910dfb-d7a4-4316-8cd7-7bffac189022
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,641e59ad-4e15-4cc0-8702-4d444efa0a14
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,105ffe38-db77-4fc8-a9e5-c475e9321d7e
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,83325606-4f76-4de2-8533-e3333e64beb4
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,8a224af1-699f-4e7b-b2e9-2a6ccfcd16b1
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,b502c45f-90e5-4690-801f-91deaf33de92
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,83c11757-a74e-4209-b117-f758d199aa57
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,7c4eff70-0836-4d2a-894a-84f2b964e18e
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,a83d4a67-82fa-4c36-b29a-17bd17396b25
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,a456c104-05bd-43d5-a4ec-0197276f20e0
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,d5a3e225-3d65-428b-9c9c-b9a5bf35c874
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,2204e385-f9c2-451a-b45b-a6e0d3780269
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,50876086-6411-4f55-8f95-dad2a29e9889
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,558c358a-324b-4bda-bdf3-61216077ac39
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,79b692d1-e0cb-4d8c-829e-7738b62cdb95
a6bcc19d-9257-46ec-b466-1116d8dd20fd,HAS_CHECKITEM,fa6d609d-a3b2-4bd5-b49a-a414e0f69c88
a712b3e5-3f0e-4999-ae99-e2a54e97c73c,HAS_VALUE,5338c06a-37ab-4cb2-9681-8cfa81882ae6
a726d285-84b6-414d-a182-1b365b72d80d,HAS_VALUE,7ed180d2-fd73-4a30-98d0-f11bf2193a73
a72c8259-f16f-4d76-8c1e-0e52f8fe8367,HAS_VALUE,21f4586e-a1e3-41a8-b888-37fcec22351e
a7583204-4681-4565-bbfb-7bdfacc124c1,HAS_ASSETTEMPLATE,ecbd0921-afa0-43c8-80b1-9aa9354d7122
a75f8c3e-917a-4680-90d8-6b56f893e99f,HAS_VALUE,d8a185d1-214d-4dc7-a64f-0647da415f9d
a760ae90-0880-49cf-b8e0-02c8d88b6918,HAS_ASSETTEMPLATE,0948214d-4d64-4261-b1e5-e42794c6806a
a7759a82-2518-44fc-9e14-159662232d9d,HAS_VALUE,b792a440-4742-4707-81fd-a35ad9a684e1
a78479d2-4310-472b-95ea-3be8c028500a,HAS_CLASSIFICATIONSETTEMPLATE,135b0c5c-b9d7-41fd-bcf8-621e196fb6d7
a7871531-bba3-4673-a841-5cd27a314dd8,HAS_FILTER,a9763b8a-ff22-4902-ae46-43a1e30b6a90
a78e6e43-f34e-4335-935e-b81a92824726,HAS_VALUE,935c80d0-096a-47f8-8057-2c0db47f789a
a79b3385-1a6d-4e2a-9dd8-393f62de5b44,HAS_VALUE,695bcaef-94f1-401d-9fb1-3150123c248c
a7b2b05d-18f6-42bd-9acb-6d453593be70,HAS_ASSETSET,214dd606-2f77-4532-b5e7-224220535d62
a7b2b05d-18f6-42bd-9acb-6d453593be70,HAS_ASSETSET,48c82272-d176-44dd-927b-1ca343a994e0
a7b2b05d-18f6-42bd-9acb-6d453593be70,HAS_ASSETTEMPLATE,9b96af92-f818-44a6-bcba-aaebe20335ce
a7c635ec-261e-4438-927b-102224f4de95,HAS_COMPLIANCE,f0f2b3db-7ce4-4dda-a8f4-7df790b412c5
a7c635ec-261e-4438-927b-102224f4de95,HAS_COMPLIANCE,10c27eea-c94d-41cc-8f74-74c5e9d3a824
a7c635ec-261e-4438-927b-102224f4de95,HAS_COMPLIANCE,e288d104-e8ac-42d1-ab7e-5fde7650e756
a7c635ec-261e-4438-927b-102224f4de95,HAS_COMPLIANCE,d9d44a61-520e-4543-a0b1-023313d26cfd
a7c635ec-261e-4438-927b-102224f4de95,HAS_COST,7bc5e2d4-a69d-47b6-8442-4b63a7677268
a7c635ec-261e-4438-927b-102224f4de95,HAS_COST,5f8e018c-0372-4ec2-a405-7018ab0804a4
a7c635ec-261e-4438-927b-102224f4de95,HAS_COST,99abd216-2c43-4941-9e86-4589128dcf2d
a7c635ec-261e-4438-927b-102224f4de95,HAS_COST,6f46c694-8c3f-4117-a2a6-9734268a2b9d
a7c635ec-261e-4438-927b-102224f4de95,HAS_COST,05dba243-0209-4c05-9395-3df6c3032ce9
a7c635ec-261e-4438-927b-102224f4de95,HAS_COST,f4234a13-4b25-413b-b910-dfae821c7e03
a7c635ec-261e-4438-927b-102224f4de95,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
a7c635ec-261e-4438-927b-102224f4de95,HAS_PROPERTY,c58ea1f9-721f-4805-b52b-3fddba29211d
a7c635ec-261e-4438-927b-102224f4de95,HAS_PROPERTY,5856cf6c-33e2-4758-bb08-ed844669830f
a7c635ec-261e-4438-927b-102224f4de95,HAS_PROPERTY,75373876-bd12-4f29-abf2-627d9196a562
a83c74d0-f2fb-434e-94a8-634c06dc971d,HAS_VALUE,63a23911-0066-4967-8c8a-219e6eec5e17
a88007ba-2876-497c-8d10-d27a9558fa1c,HAS_VALUE,35fc9e11-b14d-46f7-9e5b-e3eab8bc8eb3
a8972c28-7e67-48d2-92d7-668a48c2451d,HAS_VALUE,a72ce2d9-7c57-4ef4-9d6d-b559ba96bde0
a8d4a63e-895a-4d41-8cf3-43e8e9e3e3b0,HAS_ASSETTEMPLATE,b27f12a7-65b2-409e-afb0-28ea618439ea
a8d9dd15-9903-435f-9189-cce5a249c52d,HAS_TOSET,7027defc-1112-4272-bf5f-8389079c7719
a9763b8a-ff22-4902-ae46-43a1e30b6a90,HAS_PROPERTY,9bd6e4fb-e65e-4ecf-be36-32940a6c464a
a995d3b7-61a8-4894-9894-d224d21ccd71,HAS_VALUE,376f7af8-1d0a-4f01-b4f0-4fee89704995
a9d23e8e-8e1b-4341-bd40-860e1b74a166,HAS_MAPPINGSET,02a148ca-7bf8-405e-b0fd-d5792653bc81
a9e159bb-2a23-4d3d-8dc6-7b470dded79a,HAS_VALUE,dce76452-a06d-4026-839a-ebd40b0cc29e
aa07788b-e848-4d01-8a39-a186bfe580a1,HAS_VALUE,8a944b92-f9e9-4ef5-a347-0a087e3844b7
aa47c9fb-b8f5-4ff3-a4a7-e1497ce6df28,HAS_VALUE,4bcc5789-f9f3-48c3-9597-9d1550ffd5c9
aa6fb20a-dd18-48af-81cf-f5259452e577,HAS_VALUE,0df663d3-08f6-416c-bdbd-c4f523483178
aa705890-02a8-4991-999c-9d6b1a504d80,HAS_ASSETTEMPLATE,2701cbb2-aaab-45ad-ba36-b4efd89cc419
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_COMPLIANCE,15550a43-e507-41ae-8dfe-5a8c87a1bad0
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_COMPLIANCE,f75a5e8a-8973-403a-9a22-942612e84a2c
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_COST,f1bcd133-b89a-4ea0-8488-1667bc36373b
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_COST,32f65414-ee36-4f21-84e8-37b288059932
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_COST,c2285dda-d1db-405e-986a-5cfedcd29528
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_COST,308e4a48-c4e7-4e2d-82ee-9a6047a72328
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_COST,d1cd326e-0609-4892-8423-e3d767aeeab2
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_COST,b12d6108-1d88-4102-9c2f-11d3a114c6bc
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_PROPERTY,0e3df890-6996-40c2-9c87-e7d34bb1bdb1
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_PROPERTY,c7fc9831-d669-4873-aea3-cc1cfa078ee9
aa7d6db3-b724-4b93-8d66-9f546b6b93ed,HAS_PROPERTY,0d34131b-510a-4725-b621-867102378e5d
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_COST,b8db73e1-91c9-435d-b138-200d2c80f9fd
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_COST,74f673d2-9f73-4963-add6-7ea143001bfe
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_COST,1361b3c3-3e04-400b-96b6-9065b0b6541b
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_COST,941ec8c1-a17c-44fc-b05a-a015aab1450c
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_COST,8502edf8-1478-4f6f-8c7f-96f3f38b29ea
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_COST,d059a71c-4776-419d-8a34-501d932bde81
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_PROPERTY,4b8e0417-47b7-46f9-8a03-51cd9d313a65
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_PROPERTY,75ae8ff0-051f-42ac-858f-21852aa54168
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_PROPERTY,2489886f-0b54-4648-9c6c-ee1cf24c8394
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_PROPERTY,54de8763-9171-4698-ac0a-53f2ff69785a
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_PROPERTY,3a3d234c-aedb-4724-bf46-8f335088791b
aa9d8da1-96a1-4c15-886a-4d93edd567d5,HAS_PROPERTY,3ef1606b-3428-451e-9fb2-e2837f869eb5
aaa679c5-e91c-42e3-9dcf-da3deb3cc2c9,HAS_VALUE,ffd78cb1-566d-4d8d-9614-2a9b23fc70f2
aab84da4-ed61-4f34-b89c-f3a883619905,HAS_ASSETTEMPLATE,cb71c8c9-2a22-4b92-9f7a-77b7ded7b27e
aad813c3-d768-4d2a-a748-11c463043dd7,HAS_FILTERSET,d4410701-ae72-444e-bd40-88b50986779d
aad813c3-d768-4d2a-a748-11c463043dd7,HAS_FILTERSET,e344c274-ea89-4f03-ac46-a36ff02fad70
aadd6f5e-9f57-4e5b-b580-01261aeb8f87,HAS_VALUE,e4c95b65-bcb6-4016-b070-34d01fe64df4
aaf25057-1c53-49a9-a731-90930e8865cf,HAS_ASSETTEMPLATE,9911080d-abd3-461e-b15c-abacbc93c327
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_COST,d6ce5eac-6056-4f1e-859f-41c594ba4ede
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_COST,848eddcf-3a58-4015-9759-e095a402f417
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_COST,c0943fe8-2b9a-4cd0-8638-5eaf75ac34ef
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_COST,3e47a92b-5f24-4f2f-b7e6-65ed126b211e
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_COST,028d3c63-20db-411d-8384-c3c927002f36
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_COST,52240e8e-12ca-4826-b96a-4670ad090e3f
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_PROPERTY,1ad26705-5108-4f5e-a5d1-37b7a72cb6d9
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_PROPERTY,9111929f-9259-44ad-9b76-00843bf73a42
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_PROPERTY,333525c9-084a-41a0-a327-3919246ad6fa
ab7ef8b0-81b6-4d87-9010-bec0832cb9cc,HAS_PROPERTY,1c0d05b6-bbbf-47fc-983e-b393bda04c2f
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_COMPLIANCE,69e20829-80ea-4e90-b14a-bec3e8436d7f
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_COMPLIANCE,abe6b237-3cfe-4fad-b49f-ea9b61eeb969
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_COST,5a2f5982-be06-4eb2-b6b5-55bcd1bb65c5
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_COST,4d69c55e-0333-4891-b461-29db2f80eb0c
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_COST,838819e8-10ea-43e8-80bc-d08295cde1c1
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_COST,3a57f729-a98e-4c7c-a356-822fef3de861
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_COST,1be4bb8d-6c33-4ce4-b812-2c973cf058db
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_COST,b988c123-53bf-4873-9f86-8ec2d004f403
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_PROPERTY,eae894f3-00bf-4a85-971a-4081fee5754d
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_PROPERTY,a75f8c3e-917a-4680-90d8-6b56f893e99f
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_PROPERTY,704cb423-232e-451e-bc7a-69ca8df1d346
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_PROPERTY,401bb098-7c6a-43dd-a30f-8c1015dfd5c0
ab94959d-7c8f-4daf-85a1-dde1a68fbce3,HAS_PROPERTY,1f1641b5-7e7c-4feb-af4c-f6381342dd1d
ac1f0297-7463-4101-a3c4-1fb01b4f1ed4,HAS_VALUE,5e7f8b6d-e5a1-4ee7-a556-159ec3ca02c3
